SalesOrderID,OrderLine,CustomerID,MaterialID,PlantID,OrderDate,RequestedDeliveryDate,ActualDeliveryDate,Quantity,UnitPrice,GrossRevenue,DiscountPercent,DiscountAmount,NetRevenue,Currency,SalesChannel,OrderStatus,DeliveryStatus
SO000973,10,CUST0110,MAT0003,PL04,2026-02-23,2026-03-04,,921,72.64,66901.44,5.0,3345.07,63556.37,USD,Retail,In Process,Not Delivered
SO000974,10,CUST0022,MAT0087,PL04,2025-02-27,2025-03-11,,207,58.24,12055.68,0.0,0.0,12055.68,AUD,E-Commerce,Backordered,Not Delivered
SO000975,10,CUST0028,MAT0058,PL01,2026-01-01,2026-01-31,2026-02-04,1357,37.3,50616.1,7.5,3796.21,46819.89,USD,Retail,Completed,Late
SO000976,10,CUST0070,MAT0111,PL01,2026-06-30,2026-07-18,,444,13.9,6171.6,0.0,0.0,6171.6,AUD,Direct Sales,In Process,Not Delivered
SO000977,10,CUST0039,MAT0112,PL02,2025-06-21,2025-07-15,2025-07-16,726,47.16,34238.16,0.0,0.0,34238.16,AUD,E-Commerce,Completed,Late
SO000978,10,CUST0149,MAT0097,PL03,2025-12-05,2025-12-20,2025-12-22,411,54.54,22415.94,2.0,448.32,21967.62,AUD,Retail,Completed,Late
SO000979,10,CUST0165,MAT0094,PL02,2025-12-31,2026-01-22,,1152,78.97,90973.44,5.0,4548.67,86424.77,AUD,E-Commerce,Backordered,Not Delivered
SO000980,10,CUST0106,MAT0036,PL03,2025-01-05,2025-01-16,,1440,57.86,83318.4,0.0,0.0,83318.4,USD,E-Commerce,In Process,Not Delivered
SO000981,10,CUST0189,MAT0114,PL04,2026-01-07,2026-01-12,,55,58.62,3224.1,0.0,0.0,0.0,CAD,Direct Sales,Cancelled,Not Delivered
SO000982,10,CUST0120,MAT0099,PL02,2025-12-13,2025-12-22,,128,62.94,8056.32,0.0,0.0,0.0,USD,E-Commerce,Cancelled,Not Delivered
SO000983,10,CUST0061,MAT0079,PL01,2026-02-12,2026-03-10,,483,70.83,34210.89,5.0,1710.54,32500.35,USD,E-Commerce,Backordered,Not Delivered
SO000984,10,CUST0022,MAT0114,PL02,2026-04-09,2026-04-18,2026-04-21,1312,62.46,81947.52,0.0,0.0,81947.52,CAD,Retail,Completed,Late
SO000985,10,CUST0048,MAT0047,PL03,2026-01-13,2026-01-30,2026-01-28,801,60.51,48468.51,2.0,969.37,47499.14,USD,Retail,Completed,On Time
SO000986,10,CUST0145,MAT0058,PL03,2025-08-29,2025-09-13,,835,36.35,30352.25,0.0,0.0,0.0,USD,Distributor,Cancelled,Not Delivered
SO000987,10,CUST0099,MAT0055,PL03,2025-05-13,2025-05-31,,1227,29.72,36466.44,0.0,0.0,36466.44,USD,Retail,Backordered,Not Delivered
SO000988,10,CUST0069,MAT0149,PL01,2025-03-31,2025-04-08,2025-04-07,682,29.52,20132.64,5.0,1006.63,19126.01,USD,Retail,Completed,On Time
SO000989,10,CUST0192,MAT0078,PL04,2025-07-15,2025-07-22,,1480,18.94,28031.2,0.0,0.0,28031.2,AUD,Distributor,In Process,Not Delivered
SO000990,10,CUST0074,MAT0150,PL01,2025-02-07,2025-02-10,,604,8.92,5387.68,7.5,404.08,4983.6,CAD,Retail,In Process,Not Delivered
SO000991,10,CUST0152,MAT0090,PL04,2026-05-30,2026-06-04,2026-06-07,26,50.54,1314.04,7.5,98.55,1215.49,USD,Distributor,Completed,Late
SO000992,10,CUST0078,MAT0148,PL01,2026-03-30,2026-04-21,,184,64.92,11945.28,0.0,0.0,0.0,USD,E-Commerce,Cancelled,Not Delivered
SO000993,10,CUST0062,MAT0124,PL01,2025-11-24,2025-12-02,2025-12-01,897,37.97,34059.09,2.0,681.18,33377.91,AUD,Direct Sales,Completed,On Time
SO000994,10,CUST0124,MAT0052,PL01,2026-06-02,2026-06-20,2026-06-21,349,9.52,3322.48,0.0,0.0,3322.48,USD,E-Commerce,Completed,Late
SO000995,10,CUST0049,MAT0015,PL03,2026-04-11,2026-04-24,2026-05-02,489,11.51,5628.39,7.5,422.13,5206.26,USD,Distributor,Completed,Late
SO000996,10,CUST0098,MAT0122,PL04,2026-03-24,2026-04-11,2026-04-14,643,54.61,35114.23,0.0,0.0,35114.23,CAD,Distributor,Completed,Late
SO000997,10,CUST0133,MAT0136,PL03,2025-05-06,2025-05-23,2025-05-21,1416,13.56,19200.96,7.5,1440.07,17760.89,USD,Distributor,Completed,On Time
SO000998,10,CUST0038,MAT0034,PL02,2025-03-09,2025-03-19,,220,52.36,11519.2,7.5,863.94,0.0,USD,E-Commerce,Cancelled,Not Delivered
SO000999,10,CUST0076,MAT0053,PL02,2026-01-28,2026-02-21,,513,42.77,21941.01,5.0,1097.05,20843.96,USD,Direct Sales,Backordered,Not Delivered
SO001000,10,CUST0187,MAT0110,PL01,2025-08-20,2025-09-19,,524,58.01,30397.24,0.0,0.0,30397.24,CAD,Distributor,In Process,Not Delivered
SO001001,10,CUST0146,MAT0055,PL04,2025-03-28,2025-04-08,2025-04-07,57,30.18,1720.26,10.0,172.03,1548.23,AUD,E-Commerce,Completed,On Time
SO001002,10,CUST0037,MAT0102,PL03,2025-06-01,2025-06-06,,1137,14.16,16099.92,0.0,0.0,16099.92,AUD,Retail,Backordered,Not Delivered
SO001003,10,CUST0121,MAT0067,PL02,2025-07-19,2025-08-02,2025-08-02,1442,63.25,91206.5,0.0,0.0,91206.5,AUD,Direct Sales,Completed,On Time
SO001004,10,CUST0057,MAT0051,PL01,2025-12-01,2025-12-28,2026-01-01,515,63.54,32723.1,10.0,3272.31,29450.79,CAD,E-Commerce,Completed,Late
SO001005,10,CUST0144,MAT0032,PL01,2026-05-11,2026-05-14,,285,11.68,3328.8,0.0,0.0,0.0,CAD,E-Commerce,Cancelled,Not Delivered
SO001006,10,CUST0020,MAT0034,PL02,2026-06-09,2026-06-18,,519,56.54,29344.26,0.0,0.0,29344.26,USD,E-Commerce,Backordered,Not Delivered
SO001007,10,CUST0128,MAT0128,PL01,2026-02-25,2026-02-28,,925,30.63,28332.75,2.0,566.65,0.0,USD,Direct Sales,Cancelled,Not Delivered
SO001008,10,CUST0112,MAT0078,PL03,2025-03-22,2025-04-03,,1321,18.93,25006.53,0.0,0.0,25006.53,USD,Direct Sales,Backordered,Not Delivered
SO001009,10,CUST0144,MAT0062,PL01,2025-12-25,2026-01-12,2026-01-10,1055,45.04,47517.2,0.0,0.0,47517.2,USD,Retail,Completed,On Time
SO001010,10,CUST0017,MAT0086,PL04,2026-03-30,2026-04-02,2026-04-04,1315,59.52,78268.8,0.0,0.0,78268.8,USD,Distributor,Completed,Late
SO001011,10,CUST0176,MAT0053,PL04,2025-04-07,2025-04-21,2025-04-19,1123,40.41,45380.43,0.0,0.0,45380.43,CAD,Direct Sales,Completed,On Time
SO001012,10,CUST0179,MAT0135,PL02,2026-01-14,2026-01-23,2026-01-29,424,45.22,19173.28,0.0,0.0,19173.28,USD,Retail,Completed,Late
SO001013,10,CUST0048,MAT0097,PL02,2025-03-09,2025-03-28,,1262,54.81,69170.22,2.0,1383.4,67786.82,USD,Distributor,Backordered,Not Delivered
SO001014,10,CUST0097,MAT0105,PL04,2025-11-13,2025-11-25,2025-11-29,193,51.74,9985.82,0.0,0.0,9985.82,USD,E-Commerce,Completed,Late
SO001015,10,CUST0153,MAT0054,PL03,2025-07-22,2025-07-29,2025-07-28,251,19.7,4944.7,5.0,247.24,4697.46,USD,E-Commerce,Completed,On Time
SO001016,10,CUST0169,MAT0025,PL02,2025-05-31,2025-06-09,2025-06-07,1055,43.0,45365.0,7.5,3402.38,41962.62,USD,E-Commerce,Completed,On Time
SO001017,10,CUST0060,MAT0116,PL04,2025-03-20,2025-03-31,2025-04-08,1358,74.24,100817.92,5.0,5040.9,95777.02,USD,Distributor,Completed,Late
SO001018,10,CUST0038,MAT0015,PL02,2026-01-28,2026-02-03,2026-02-09,60,10.85,651.0,2.0,13.02,637.98,CAD,E-Commerce,Completed,Late
SO001019,10,CUST0184,MAT0128,PL01,2025-12-27,2025-12-31,2025-12-29,533,32.38,17258.54,10.0,1725.85,15532.69,USD,Retail,Completed,On Time
SO001020,10,CUST0120,MAT0040,PL03,2025-04-11,2025-05-03,2025-05-01,895,50.31,45027.45,0.0,0.0,45027.45,USD,Distributor,Completed,On Time
SO001021,10,CUST0180,MAT0150,PL04,2025-05-09,2025-05-19,,1438,8.11,11662.18,7.5,874.66,10787.52,USD,Distributor,In Process,Not Delivered
SO001022,10,CUST0156,MAT0069,PL03,2025-07-05,2025-07-08,2025-07-14,106,72.55,7690.3,5.0,384.52,7305.78,USD,E-Commerce,Completed,Late
SO001023,10,CUST0117,MAT0032,PL01,2026-05-12,2026-06-02,2026-06-02,626,10.28,6435.28,10.0,643.53,5791.75,USD,E-Commerce,Completed,On Time
SO001024,10,CUST0033,MAT0038,PL03,2026-04-16,2026-04-25,,1006,49.84,50139.04,10.0,5013.9,45125.14,USD,Direct Sales,In Process,Not Delivered
SO001025,10,CUST0173,MAT0102,PL01,2025-03-12,2025-04-11,2025-04-13,179,12.7,2273.3,0.0,0.0,2273.3,USD,Direct Sales,Completed,Late
SO001026,10,CUST0016,MAT0020,PL01,2025-12-21,2026-01-07,,1195,16.64,19884.8,0.0,0.0,0.0,USD,Direct Sales,Cancelled,Not Delivered
SO001027,10,CUST0183,MAT0108,PL01,2025-01-20,2025-01-26,2025-01-25,879,17.43,15320.97,0.0,0.0,15320.97,AUD,Direct Sales,Completed,On Time
SO001028,10,CUST0035,MAT0006,PL01,2025-03-10,2025-03-29,,502,46.89,23538.78,5.0,1176.94,22361.84,USD,Distributor,Backordered,Not Delivered
SO001029,10,CUST0193,MAT0098,PL04,2026-05-03,2026-05-07,,783,18.91,14806.53,0.0,0.0,0.0,USD,Distributor,Cancelled,Not Delivered
SO001030,10,CUST0167,MAT0042,PL04,2025-09-04,2025-09-30,,728,50.9,37055.2,0.0,0.0,37055.2,USD,E-Commerce,In Process,Not Delivered
SO001031,10,CUST0167,MAT0046,PL02,2025-02-28,2025-03-16,2025-03-20,1414,8.97,12683.58,10.0,1268.36,11415.22,USD,E-Commerce,Completed,Late
SO001032,10,CUST0012,MAT0098,PL03,2025-02-22,2025-03-02,2025-02-28,881,17.52,15435.12,0.0,0.0,15435.12,USD,Distributor,Completed,On Time
SO001033,10,CUST0011,MAT0129,PL03,2025-01-13,2025-02-03,2025-02-08,815,35.25,28728.75,2.0,574.58,28154.17,USD,Distributor,Completed,Late
SO001034,10,CUST0119,MAT0114,PL02,2025-06-10,2025-07-04,2025-07-04,953,58.58,55826.74,5.0,2791.34,53035.4,CAD,E-Commerce,Completed,On Time
SO001035,10,CUST0121,MAT0138,PL01,2025-02-25,2025-03-19,2025-03-26,645,16.38,10565.1,7.5,792.38,9772.72,USD,Direct Sales,Completed,Late
SO001036,10,CUST0012,MAT0076,PL04,2025-01-16,2025-02-12,2025-02-18,430,30.08,12934.4,2.0,258.69,12675.71,USD,Retail,Completed,Late
SO001037,10,CUST0095,MAT0006,PL03,2025-04-25,2025-05-02,,1375,47.52,65340.0,7.5,4900.5,60439.5,AUD,Direct Sales,Backordered,Not Delivered
SO001038,10,CUST0020,MAT0018,PL04,2025-01-08,2025-01-13,,1323,11.72,15505.56,0.0,0.0,15505.56,USD,Direct Sales,Backordered,Not Delivered
SO001039,10,CUST0163,MAT0101,PL04,2025-11-15,2025-12-10,2025-12-13,1407,54.95,77314.65,2.0,1546.29,75768.36,USD,Direct Sales,Completed,Late
SO001040,10,CUST0143,MAT0051,PL04,2025-07-23,2025-08-11,,1500,58.85,88275.0,7.5,6620.62,81654.38,USD,Direct Sales,Backordered,Not Delivered
SO001041,10,CUST0139,MAT0130,PL01,2026-03-19,2026-04-02,2026-04-04,20,60.88,1217.6,0.0,0.0,1217.6,USD,Retail,Completed,Late
SO001042,10,CUST0127,MAT0024,PL03,2025-09-13,2025-10-02,2025-10-10,1045,45.46,47505.7,5.0,2375.28,45130.42,USD,Direct Sales,Completed,Late
SO001043,10,CUST0082,MAT0145,PL02,2025-10-02,2025-10-15,,1330,71.27,94789.1,0.0,0.0,0.0,CAD,Retail,Cancelled,Not Delivered
SO001044,10,CUST0113,MAT0010,PL04,2025-08-01,2025-08-28,,1146,14.85,17018.1,10.0,1701.81,15316.29,AUD,Retail,In Process,Not Delivered
SO001045,10,CUST0076,MAT0079,PL03,2025-08-13,2025-08-28,2025-08-30,911,68.61,62503.71,0.0,0.0,62503.71,USD,E-Commerce,Completed,Late
SO001046,10,CUST0116,MAT0141,PL03,2025-07-30,2025-08-12,2025-08-14,1124,56.35,63337.4,0.0,0.0,63337.4,USD,Retail,Completed,Late
SO001047,10,CUST0086,MAT0082,PL04,2026-01-18,2026-01-28,,579,18.5,10711.5,7.5,803.36,9908.14,USD,Direct Sales,Backordered,Not Delivered
SO001048,10,CUST0157,MAT0059,PL01,2025-11-01,2025-11-22,,739,20.15,14890.85,5.0,744.54,14146.31,USD,E-Commerce,In Process,Not Delivered
SO001049,10,CUST0072,MAT0147,PL01,2025-12-18,2025-12-21,2025-12-25,1096,40.96,44892.16,2.0,897.84,43994.32,USD,Distributor,Completed,Late
SO001050,10,CUST0196,MAT0019,PL03,2026-04-18,2026-04-25,2026-04-30,1138,28.05,31920.9,7.5,2394.07,29526.83,USD,Distributor,Completed,Late
SO001051,10,CUST0105,MAT0033,PL03,2025-08-24,2025-09-21,2025-09-21,595,73.39,43667.05,0.0,0.0,43667.05,USD,Retail,Completed,On Time
SO001052,10,CUST0126,MAT0079,PL03,2026-04-30,2026-05-13,2026-05-16,50,63.28,3164.0,5.0,158.2,3005.8,AUD,Distributor,Completed,Late
SO001053,10,CUST0168,MAT0113,PL02,2025-06-10,2025-07-09,,557,17.87,9953.59,0.0,0.0,9953.59,USD,Distributor,In Process,Not Delivered
SO001054,10,CUST0192,MAT0040,PL04,2025-10-31,2025-11-18,,860,51.33,44143.8,0.0,0.0,44143.8,USD,Direct Sales,In Process,Not Delivered
SO001055,10,CUST0075,MAT0145,PL03,2026-05-12,2026-05-28,2026-06-05,1487,72.21,107376.27,7.5,8053.22,99323.05,CAD,Direct Sales,Completed,Late
SO001056,10,CUST0120,MAT0010,PL04,2025-01-05,2025-01-16,,877,16.09,14110.93,0.0,0.0,14110.93,CAD,Direct Sales,Backordered,Not Delivered
SO001057,10,CUST0140,MAT0125,PL01,2026-01-17,2026-01-29,,996,26.59,26483.64,2.0,529.67,0.0,CAD,Retail,Cancelled,Not Delivered
SO001058,10,CUST0032,MAT0104,PL03,2025-03-01,2025-03-08,2025-03-13,261,26.84,7005.24,10.0,700.52,6304.72,USD,Distributor,Completed,Late
SO001059,10,CUST0111,MAT0108,PL04,2026-05-19,2026-05-24,2026-06-01,536,16.54,8865.44,0.0,0.0,8865.44,CAD,Direct Sales,Completed,Late
SO001060,10,CUST0054,MAT0124,PL03,2025-08-14,2025-08-26,2025-09-01,809,36.65,29649.85,0.0,0.0,29649.85,CAD,Direct Sales,Completed,Late
SO001061,10,CUST0125,MAT0096,PL02,2026-03-30,2026-04-28,,1285,32.74,42070.9,0.0,0.0,0.0,AUD,Retail,Cancelled,Not Delivered
SO001062,10,CUST0164,MAT0094,PL01,2025-06-28,2025-07-09,2025-07-10,384,76.0,29184.0,0.0,0.0,29184.0,USD,Direct Sales,Completed,Late
SO001063,10,CUST0187,MAT0058,PL01,2026-01-05,2026-01-16,,1050,37.4,39270.0,10.0,3927.0,35343.0,USD,Retail,In Process,Not Delivered
SO001064,10,CUST0156,MAT0120,PL02,2025-12-10,2025-12-27,2026-01-03,132,26.64,3516.48,0.0,0.0,3516.48,AUD,E-Commerce,Completed,Late
SO001065,10,CUST0151,MAT0067,PL02,2025-08-16,2025-09-15,,1342,64.68,86800.56,7.5,6510.04,80290.52,CAD,Distributor,In Process,Not Delivered
SO001066,10,CUST0090,MAT0106,PL03,2025-09-28,2025-10-14,,1038,65.4,67885.2,0.0,0.0,67885.2,USD,Distributor,In Process,Not Delivered
SO001067,10,CUST0199,MAT0134,PL01,2025-11-07,2025-12-01,2025-12-06,1077,39.78,42843.06,7.5,3213.23,39629.83,AUD,Retail,Completed,Late
SO001068,10,CUST0098,MAT0140,PL02,2026-01-10,2026-01-22,2026-01-25,1444,14.12,20389.28,0.0,0.0,20389.28,USD,Distributor,Completed,Late
SO001069,10,CUST0199,MAT0110,PL01,2026-02-19,2026-03-03,,681,57.65,39259.65,0.0,0.0,0.0,USD,E-Commerce,Cancelled,Not Delivered
SO001070,10,CUST0200,MAT0058,PL03,2025-10-20,2025-10-27,2025-11-01,283,41.39,11713.37,5.0,585.67,11127.7,USD,Retail,Completed,Late
SO001071,10,CUST0109,MAT0124,PL04,2025-11-12,2025-12-02,2025-12-04,482,37.79,18214.78,7.5,1366.11,16848.67,USD,E-Commerce,Completed,Late
SO001072,10,CUST0003,MAT0133,PL04,2025-03-15,2025-03-31,2025-04-02,85,74.24,6310.4,2.0,126.21,6184.19,CAD,E-Commerce,Completed,Late
SO001073,10,CUST0046,MAT0032,PL01,2025-12-09,2025-12-19,2025-12-17,1401,10.28,14402.28,10.0,1440.23,12962.05,CAD,Distributor,Completed,On Time
SO001074,10,CUST0030,MAT0016,PL01,2026-04-26,2026-05-25,2026-05-26,39,28.21,1100.19,10.0,110.02,990.17,USD,Retail,Completed,Late
SO001075,10,CUST0077,MAT0149,PL04,2026-02-03,2026-02-20,2026-02-22,1388,31.05,43097.4,10.0,4309.74,38787.66,AUD,Direct Sales,Completed,Late
SO001076,10,CUST0076,MAT0048,PL03,2026-05-05,2026-05-18,2026-05-26,207,28.93,5988.51,0.0,0.0,5988.51,USD,Distributor,Completed,Late
SO001077,10,CUST0136,MAT0115,PL02,2025-03-31,2025-04-09,2025-04-09,1227,64.48,79116.96,5.0,3955.85,75161.11,CAD,Retail,Completed,On Time
SO001078,10,CUST0198,MAT0063,PL03,2025-06-24,2025-07-06,,795,12.84,10207.8,0.0,0.0,10207.8,USD,E-Commerce,In Process,Not Delivered
SO001079,10,CUST0138,MAT0149,PL01,2026-03-03,2026-04-01,2026-04-04,578,31.71,18328.38,2.0,366.57,17961.81,USD,Distributor,Completed,Late
SO001080,10,CUST0153,MAT0018,PL03,2025-04-21,2025-04-28,,1081,10.58,11436.98,0.0,0.0,0.0,USD,Direct Sales,Cancelled,Not Delivered
SO001081,10,CUST0012,MAT0054,PL01,2026-04-23,2026-04-28,2026-05-04,1329,19.27,25609.83,2.0,512.2,25097.63,CAD,Direct Sales,Completed,Late
SO001082,10,CUST0096,MAT0071,PL04,2025-10-24,2025-11-22,,849,55.03,46720.47,10.0,4672.05,42048.42,CAD,Retail,Backordered,Not Delivered
SO001083,10,CUST0014,MAT0029,PL01,2025-11-12,2025-11-16,2025-11-21,966,73.17,70682.22,10.0,7068.22,63614.0,USD,Distributor,Completed,Late
SO001084,10,CUST0083,MAT0116,PL04,2025-05-25,2025-06-16,,1034,78.23,80889.82,7.5,6066.74,74823.08,USD,Distributor,In Process,Not Delivered
SO001085,10,CUST0147,MAT0024,PL02,2025-09-02,2025-09-10,2025-09-08,22,50.22,1104.84,0.0,0.0,1104.84,USD,Retail,Completed,On Time
SO001086,10,CUST0186,MAT0050,PL04,2025-04-24,2025-04-29,,1199,29.06,34842.94,7.5,2613.22,32229.72,AUD,Distributor,Backordered,Not Delivered
SO001087,10,CUST0061,MAT0030,PL03,2025-11-27,2025-12-09,,1231,15.32,18858.92,0.0,0.0,0.0,USD,Retail,Cancelled,Not Delivered
SO001088,10,CUST0018,MAT0068,PL04,2025-04-13,2025-04-28,,167,71.42,11927.14,0.0,0.0,11927.14,USD,E-Commerce,Backordered,Not Delivered
SO001089,10,CUST0102,MAT0127,PL04,2025-03-26,2025-04-10,2025-04-13,277,36.53,10118.81,0.0,0.0,10118.81,USD,Retail,Completed,Late
SO001090,10,CUST0097,MAT0004,PL04,2025-10-14,2025-10-29,,799,23.65,18896.35,7.5,1417.23,0.0,USD,Retail,Cancelled,Not Delivered
SO001091,10,CUST0114,MAT0050,PL01,2026-01-08,2026-01-28,,956,31.07,29702.92,7.5,2227.72,0.0,USD,Retail,Cancelled,Not Delivered
SO001092,10,CUST0101,MAT0149,PL02,2025-02-07,2025-02-28,2025-03-03,383,28.72,10999.76,0.0,0.0,10999.76,USD,Distributor,Completed,Late
SO001093,10,CUST0161,MAT0016,PL04,2026-04-09,2026-05-02,,924,26.57,24550.68,5.0,1227.53,23323.15,USD,E-Commerce,In Process,Not Delivered
SO001094,10,CUST0144,MAT0126,PL01,2025-06-10,2025-06-30,2025-07-05,502,47.87,24030.74,0.0,0.0,24030.74,CAD,E-Commerce,Completed,Late
SO001095,10,CUST0095,MAT0059,PL02,2025-10-04,2025-10-18,,1392,18.81,26183.52,7.5,1963.76,24219.76,USD,E-Commerce,In Process,Not Delivered
SO001096,10,CUST0127,MAT0073,PL01,2025-04-07,2025-04-15,,641,38.02,24370.82,0.0,0.0,0.0,CAD,Retail,Cancelled,Not Delivered
SO001097,10,CUST0171,MAT0098,PL02,2025-06-29,2025-07-04,,793,17.2,13639.6,5.0,681.98,0.0,USD,Direct Sales,Cancelled,Not Delivered
SO001098,10,CUST0177,MAT0063,PL03,2025-08-10,2025-08-15,,590,12.78,7540.2,0.0,0.0,0.0,USD,E-Commerce,Cancelled,Not Delivered
SO001099,10,CUST0040,MAT0023,PL03,2025-02-24,2025-03-10,2025-03-15,721,50.0,36050.0,0.0,0.0,36050.0,CAD,E-Commerce,Completed,Late
SO001100,10,CUST0127,MAT0011,PL04,2025-01-30,2025-02-27,2025-03-02,822,26.43,21725.46,0.0,0.0,21725.46,CAD,Retail,Completed,Late
SO001101,10,CUST0066,MAT0037,PL04,2025-08-29,2025-09-18,,704,28.25,19888.0,2.0,397.76,19490.24,USD,Direct Sales,In Process,Not Delivered
SO001102,10,CUST0088,MAT0077,PL01,2026-05-12,2026-05-27,2026-06-01,487,62.38,30379.06,0.0,0.0,30379.06,USD,E-Commerce,Completed,Late
SO001103,10,CUST0047,MAT0080,PL02,2025-09-25,2025-10-03,,519,22.33,11589.27,0.0,0.0,11589.27,USD,E-Commerce,Backordered,Not Delivered
SO001104,10,CUST0184,MAT0026,PL01,2025-08-02,2025-08-27,,858,44.97,38584.26,0.0,0.0,38584.26,CAD,Direct Sales,Backordered,Not Delivered
SO001105,10,CUST0094,MAT0054,PL02,2025-08-10,2025-08-14,2025-08-22,329,19.57,6438.53,5.0,321.93,6116.6,USD,Retail,Completed,Late
SO001106,10,CUST0086,MAT0030,PL03,2025-03-27,2025-04-23,2025-04-30,460,16.08,7396.8,0.0,0.0,7396.8,USD,Direct Sales,Completed,Late
SO001107,10,CUST0058,MAT0041,PL04,2026-01-23,2026-02-14,,1023,41.1,42045.3,0.0,0.0,42045.3,USD,Direct Sales,Backordered,Not Delivered
SO001108,10,CUST0077,MAT0003,PL01,2025-10-21,2025-10-28,,1364,73.28,99953.92,0.0,0.0,0.0,AUD,Retail,Cancelled,Not Delivered
SO001109,10,CUST0081,MAT0090,PL04,2025-05-15,2025-05-28,2025-05-27,697,45.98,32048.06,0.0,0.0,32048.06,USD,Retail,Completed,On Time
SO001110,10,CUST0200,MAT0058,PL01,2025-07-11,2025-08-01,2025-08-04,653,34.11,22273.83,0.0,0.0,22273.83,USD,Direct Sales,Completed,Late
SO001111,10,CUST0164,MAT0027,PL02,2025-11-16,2025-11-28,,1213,40.66,49320.58,0.0,0.0,0.0,USD,Direct Sales,Cancelled,Not Delivered
SO001112,10,CUST0101,MAT0116,PL03,2025-04-27,2025-05-14,2025-05-18,1142,72.95,83308.9,2.0,1666.18,81642.72,AUD,Retail,Completed,Late
SO001113,10,CUST0093,MAT0013,PL03,2025-03-11,2025-03-14,2025-03-17,1027,79.48,81625.96,0.0,0.0,81625.96,AUD,Direct Sales,Completed,Late
SO001114,10,CUST0193,MAT0020,PL01,2026-05-25,2026-05-31,,249,14.31,3563.19,0.0,0.0,3563.19,USD,Retail,In Process,Not Delivered
SO001115,10,CUST0014,MAT0149,PL02,2025-05-26,2025-06-14,2025-06-22,793,31.23,24765.39,7.5,1857.4,22907.99,USD,Retail,Completed,Late
SO001116,10,CUST0110,MAT0112,PL03,2025-10-29,2025-11-24,,585,52.9,30946.5,0.0,0.0,30946.5,USD,Retail,In Process,Not Delivered
SO001117,10,CUST0031,MAT0049,PL02,2025-06-04,2025-06-19,,882,25.08,22120.56,0.0,0.0,0.0,CAD,Retail,Cancelled,Not Delivered
SO001118,10,CUST0009,MAT0044,PL02,2025-11-04,2025-11-07,,454,28.64,13002.56,5.0,650.13,12352.43,CAD,Direct Sales,In Process,Not Delivered
SO001119,10,CUST0060,MAT0122,PL01,2025-05-25,2025-05-29,,273,55.57,15170.61,0.0,0.0,0.0,AUD,E-Commerce,Cancelled,Not Delivered
SO001120,10,CUST0010,MAT0009,PL03,2026-01-26,2026-02-14,2026-02-18,236,15.96,3766.56,5.0,188.33,3578.23,USD,Distributor,Completed,Late
SO001121,10,CUST0079,MAT0028,PL02,2025-03-08,2025-03-31,,439,28.12,12344.68,2.0,246.89,0.0,USD,Distributor,Cancelled,Not Delivered
SO001122,10,CUST0073,MAT0032,PL03,2026-01-29,2026-02-14,2026-02-19,1014,11.3,11458.2,5.0,572.91,10885.29,USD,Distributor,Completed,Late
SO001123,10,CUST0182,MAT0132,PL01,2025-11-25,2025-12-10,,1211,43.58,52775.38,0.0,0.0,52775.38,AUD,Distributor,Backordered,Not Delivered
SO001124,10,CUST0008,MAT0083,PL01,2025-04-21,2025-04-30,,320,34.96,11187.2,10.0,1118.72,10068.48,USD,Distributor,Backordered,Not Delivered
SO001125,10,CUST0023,MAT0001,PL03,2025-11-09,2025-11-24,2025-11-27,453,57.93,26242.29,5.0,1312.11,24930.18,USD,Distributor,Completed,Late
SO001126,10,CUST0039,MAT0029,PL02,2025-04-19,2025-05-15,2025-05-16,450,69.88,31446.0,0.0,0.0,31446.0,AUD,E-Commerce,Completed,Late
SO001127,10,CUST0037,MAT0071,PL04,2025-07-06,2025-07-13,,1321,53.63,70845.23,7.5,5313.39,65531.84,USD,Direct Sales,In Process,Not Delivered
SO001128,10,CUST0184,MAT0024,PL01,2025-05-08,2025-05-23,2025-05-29,83,54.15,4494.45,10.0,449.44,4045.01,USD,Direct Sales,Completed,Late
SO001129,10,CUST0197,MAT0038,PL04,2025-03-17,2025-04-13,,663,53.74,35629.62,7.5,2672.22,32957.4,USD,Retail,In Process,Not Delivered
SO001130,10,CUST0052,MAT0032,PL01,2026-02-09,2026-03-02,,600,11.41,6846.0,10.0,684.6,0.0,USD,Direct Sales,Cancelled,Not Delivered
SO001131,10,CUST0171,MAT0040,PL02,2026-04-21,2026-05-14,2026-05-20,739,51.29,37903.31,0.0,0.0,37903.31,USD,E-Commerce,Completed,Late
SO001132,10,CUST0165,MAT0059,PL01,2025-11-02,2025-11-17,,707,19.38,13701.66,10.0,1370.17,12331.49,USD,Distributor,In Process,Not Delivered
SO001133,10,CUST0176,MAT0146,PL01,2025-12-02,2025-12-12,,1391,71.94,100068.54,5.0,5003.43,0.0,USD,Retail,Cancelled,Not Delivered
SO001134,10,CUST0102,MAT0045,PL04,2025-04-22,2025-04-28,2025-05-02,699,50.21,35096.79,10.0,3509.68,31587.11,USD,Distributor,Completed,Late
SO001135,10,CUST0029,MAT0065,PL02,2026-01-22,2026-02-08,2026-02-09,479,42.1,20165.9,2.0,403.32,19762.58,USD,Retail,Completed,Late
SO001136,10,CUST0184,MAT0085,PL01,2025-12-22,2026-01-05,,999,26.11,26083.89,0.0,0.0,26083.89,USD,Retail,In Process,Not Delivered
